os_<haber>_<kabrear> kabrearse $2:VM I
me_<kabrear> kabrearse $2:VM I
te_<kabrear> kabrearse $2:VM I
se_<kabrear> kabrearse $2:VM I
nos_<kabrear> kabrearse $2:VM I
os_<kabrear> kabrearse $2:VM I
kabrearme kabrearse $1:VM I
kabrearte kabrearse $1:VM I
kabrearnos kabrearse $1:VM I
kabrearos kabrearse $1:VM I
me_<haber>_<kagar> kagarse $2:VM I
te_<haber>_<kagar> kagarse $2:VM I
se_<haber>_<kagar> kagarse $2:VM I
nos_<haber>_<kagar> kagarse $2:VM I
os_<haber>_<kagar> kagarse $2:VM I
me_<kagar> kagarse $2:VM I
te_<kagar> kagarse $2:VM I
se_<kagar> kagarse $2:VM I
nos_<kagar> kagarse $2:VM I
os_<kagar> kagarse $2:VM I
kagarme kagarse $1:VM I
kagarte kagarse $1:VM I
kagarnos kagarse $1:VM I
kagaros kagarse $1:VM I
me_<haber>_<ortibar> ortibarse $2:VM I
te_<haber>_<ortibar> ortibarse $2:VM I
se_<haber>_<ortibar> ortibarse $2:VM I
nos_<haber>_<ortibar> ortibarse $2:VM I
os_<haber>_<ortibar> ortibarse $2:VM I
me_<ortibar> ortibarse $2:VM I
te_<ortibar> ortibarse $2:VM I
se_<ortibar> ortibarse $2:VM I
nos_<ortibar> ortibarse $2:VM I
os_<ortibar> ortibarse $2:VM I
ortibarme ortibarse $1:VM I
ortibarte ortibarse $1:VM I
ortibarnos ortibarse $1:VM I
ortibaros ortibarse $1:VM I
me_<haber>_<zarpar> zarparse $2:VM I
te_<haber>_<zarpar> zarparse $2:VM I
se_<haber>_<zarpar> zarparse $2:VM I
nos_<haber>_<zarpar> zarparse $2:VM I
os_<haber>_<zarpar> zarparse $2:VM I
me_<zarpar> zarparse $2:VM I
te_<zarpar> zarparse $2:VM I
se_<zarpar> zarparse $2:VM I
nos_<zarpar> zarparse $2:VM I
os_<zarpar> zarparse $2:VM I
zarparme zarparse $1:VM I
zarparte zarparse $1:VM I
zarparnos zarparse $1:VM I
zarparos zarparse $1:VM I
me_la_<haber>_<comer> comersela $3:VM I
te_la_<haber>_<comer> comersela $3:VM I
se_la_<haber>_<comer> comersela $3:VM I
nos_la_<haber>_<comer> comersela $3:VM I
os_la_<haber>_<comer> comersela $3:VM I
me_la_<comer> comersela $3:VM I
te_la_<comer> comersela $3:VM I
se_la_<comer> comersela $3:VM I
nos_la_<comer> comersela $3:VM I
os_la_<comer> comersela $3:VM I
comermela comersela $1:VM I
comertela comersela $1:VM I
comernosla comersela $1:VM I
comerosla comersela $1:VM I
me_la_<haber>_<komer> komersela $3:VM I
te_la_<haber>_<komer> komersela $3:VM I
se_la_<haber>_<komer> komersela $3:VM I
nos_la_<haber>_<komer> komersela $3:VM I
os_la_<haber>_<komer> komersela $3:VM I
me_la_<komer> komersela $3:VM I
te_la_<komer> komersela $3:VM I
se_la_<komer> komersela $3:VM I
nos_la_<komer> komersela $3:VM I
os_la_<komer> komersela $3:VM I
komermela komersela $1:VM I
komertela komersela $1:VM I
komernosla komersela $1:VM I
komerosla komersela $1:VM I
me_<haber>_<comer>_la_bala comerse_la_bala $2:VM I
te_<haber>_<comer>_la_bala comerse_la_bala $2:VM I
se_<haber>_<comer>_la_bala comerse_la_bala $2:VM I
nos_<haber>_<comer>_la_bala comerse_la_bala $2:VM I
os_<haber>_<comer>_la_bala comerse_la_bala $2:VM I
me_<comer>_la_bala comerse_la_bala $2:VM I
te_<comer>_la_bala comerse_la_bala $2:VM I
se_<comer>_la_bala comerse_la_bala $2:VM I
nos_<comer>_la_bala comerse_la_bala $2:VM I
os_<comer>_la_bala comerse_la_bala $2:VM I
comerme_la_bala comerse_la_bala $1:VM I
comerte_la_bala comerse_la_bala $1:VM I
comernos_la_bala comerse_la_bala $1:VM I
comeros_la_bala comerse_la_bala $1:VM I
me_<haber>_<komer>_la_bala komerse_la_bala $2:VM I
te_<haber>_<komer>_la_bala komerse_la_bala $2:VM I
se_<haber>_<komer>_la_bala komerse_la_bala $2:VM I
nos_<haber>_<komer>_la_bala komerse_la_bala $2:VM I
os_<haber>_<komer>_la_bala komerse_la_bala $2:VM I
me_<komer>_la_bala komerse_la_bala $2:VM I
te_<komer>_la_bala komerse_la_bala $2:VM I
se_<komer>_la_bala komerse_la_bala $2:VM I
nos_<komer>_la_bala komerse_la_bala $2:VM I
os_<komer>_la_bala komerse_la_bala $2:VM I
komerme_la_bala komerse_la_bala $1:VM I
komerte_la_bala komerse_la_bala $1:VM I
komernos_la_bala komerse_la_bala $1:VM I
komeros_la_bala komerse_la_bala $1:VM I
me_<haber>_<dar>_vuelta darse_vuelta $2:VM I
te_<haber>_<dar>_vuelta darse_vuelta $2:VM I
se_<haber>_<dar>_vuelta darse_vuelta $2:VM I
nos_<haber>_<dar>_vuelta darse_vuelta $2:VM I
os_<haber>_<dar>_vuelta darse_vuelta $2:VM I
me_<dar>_vuelta darse_vuelta $2:VM I
te_<dar>_vuelta darse_vuelta $2:VM I
se_<dar>_vuelta darse_vuelta $2:VM I
nos_<dar>_vuelta darse_vuelta $2:VM I
os_<dar>_vuelta darse_vuelta $2:VM I
darme_vuelta darse_vuelta $1:VM I
darte_vuelta darse_vuelta $1:VM I
darnos_vuelta darse_vuelta $1:VM I
daros_vuelta darse_vuelta $1:VM I
me_<haber>_<dejar>_de_joder dejarse_de_joder $2:VM I
te_<haber>_<dejar>_de_joder dejarse_de_joder $2:VM I
se_<haber>_<dejar>_de_joder dejarse_de_joder $2:VM I
nos_<haber>_<dejar>_de_joder dejarse_de_joder $2:VM I
os_<haber>_<dejar>_de_joder dejarse_de_joder $2:VM I
me_<dejar>_de_joder dejarse_de_joder $2:VM I
te_<dejar>_de_joder dejarse_de_joder $2:VM I
se_<dejar>_de_joder dejarse_de_joder $2:VM I
nos_<dejar>_de_joder dejarse_de_joder $2:VM I
os_<dejar>_de_joder dejarse_de_joder $2:VM I
dejarme_de_joder dejarse_de_joder $1:VM I
dejarte_de_joder dejarse_de_joder $1:VM I
dejarnos_de_joder dejarse_de_joder $1:VM I
dejaros_de_joder dejarse_de_joder $1:VM I
me_<haber>_<hacer>_<el>_<boludo> hacerse_el_boludo $2:VM I
te_<haber>_<hacer>_<el>_<boludo> hacerse_el_boludo $2:VM I
se_<haber>_<hacer>_<el>_<boludo> hacerse_el_boludo $2:VM I
nos_<haber>_<hacer>_<el>_<boludo> hacerse_el_boludo $2:VM I
os_<haber>_<hacer>_<el>_<boludo> hacerse_el_boludo $2:VM I
me_<hacer>_<el>_<boludo> hacerse_el_boludo $2:VM I
te_<hacer>_<el>_<boludo> hacerse_el_boludo $2:VM I
se_<hacer>_<el>_<boludo> hacerse_el_boludo $2:VM I
nos_<hacer>_<el>_<boludo> hacerse_el_boludo $2:VM I
os_<hacer>_<el>_<boludo> hacerse_el_boludo $2:VM I
hacerme_el_boludo hacerse_el_boludo $1:VM I
hacerte_el_boludo hacerse_el_boludo $1:VM I
hacernos_los_boludos hacerse_el_boludo $1:VM I
haceros_los_boludos hacerse_el_boludo $1:VM I
me_<haber>_<hacer>_<el>_<canchero> hacerse_el_canchero $2:VM I
te_<haber>_<hacer>_<el>_<canchero> hacerse_el_canchero $2:VM I
se_<haber>_<hacer>_<el>_<canchero> hacerse_el_canchero $2:VM I
nos_<haber>_<hacer>_<el>_<canchero> hacerse_el_canchero $2:VM I
os_<haber>_<hacer>_<el>_<canchero> hacerse_el_canchero $2:VM I
me_<hacer>_<el>_<canchero> hacerse_el_canchero $2:VM I
te_<hacer>_<el>_<canchero> hacerse_el_canchero $2:VM I
se_<hacer>_<el>_<canchero> hacerse_el_canchero $2:VM I
nos_<hacer>_<el>_<canchero> hacerse_el_canchero $2:VM I
os_<hacer>_<el>_<canchero> hacerse_el_canchero $2:VM I
hacerme_el_canchero hacerse_el_canchero $1:VM I
hacerte_el_canchero hacerse_el_canchero $1:VM I
hacernos_los_cancheros hacerse_el_canchero $1:VM I
haceros_los_cancheros hacerse_el_canchero $1:VM I
me_<haber>_<hacer>_<el>_<kanchero> hacerse_el_kanchero $2:VM I
te_<haber>_<hacer>_<el>_<kanchero> hacerse_el_kanchero $2:VM I
se_<haber>_<hacer>_<el>_<kanchero> hacerse_el_kanchero $2:VM I
nos_<haber>_<hacer>_<el>_<kanchero> hacerse_el_kanchero $2:VM I
os_<haber>_<hacer>_<el>_<kanchero> hacerse_el_kanchero $2:VM I
me_<hacer>_<el>_<kanchero> hacerse_el_kanchero $2:VM I
te_<hacer>_<el>_<kanchero> hacerse_el_kanchero $2:VM I
se_<hacer>_<el>_<kanchero> hacerse_el_kanchero $2:VM I
nos_<hacer>_<el>_<kanchero> hacerse_el_kanchero $2:VM I
os_<hacer>_<el>_<kanchero> hacerse_el_kanchero $2:VM I
hacerme_el_kanchero hacerse_el_kanchero $1:VM I
hacerte_el_kanchero hacerse_el_kanchero $1:VM I
hacernos_los_kancheros hacerse_el_kanchero $1:VM I
haceros_los_kancheros hacerse_el_kanchero $1:VM I
me_<haber>_<hacer>_<el>_<pelotudo> hacerse_el_pelotudo $2:VM I
te_<haber>_<hacer>_<el>_<pelotudo> hacerse_el_pelotudo $2:VM I
se_<haber>_<hacer>_<el>_<pelotudo> hacerse_el_pelotudo $2:VM I
nos_<haber>_<hacer>_<el>_<pelotudo> hacerse_el_pelotudo $2:VM I
os_<haber>_<hacer>_<el>_<pelotudo> hacerse_el_pelotudo $2:VM I
me_<hacer>_<el>_<pelotudo> hacerse_el_pelotudo $2:VM I
te_<hacer>_<el>_<pelotudo> hacerse_el_pelotudo $2:VM I
se_<hacer>_<el>_<pelotudo> hacerse_el_pelotudo $2:VM I
nos_<hacer>_<el>_<pelotudo> hacerse_el_pelotudo $2:VM I
os_<hacer>_<el>_<pelotudo> hacerse_el_pelotudo $2:VM I
hacerme_el_pelotudo hacerse_el_pelotudo $1:VM I
hacerte_el_pelotudo hacerse_el_pelotudo $1:VM I
hacernos_los_pelotudos hacerse_el_pelotudo $1:VM I
haceros_los_pelotudos hacerse_el_pelotudo $1:VM I
me_<haber>_<hacer>_<el>_<pija> hacerse_el_pija $2:VM I
te_<haber>_<hacer>_<el>_<pija> hacerse_el_pija $2:VM I
se_<haber>_<hacer>_<el>_<pija> hacerse_el_pija $2:VM I
nos_<haber>_<hacer>_<el>_<pija> hacerse_el_pija $2:VM I
os_<haber>_<hacer>_<el>_<pija> hacerse_el_pija $2:VM I
me_<hacer>_<el>_<pija> hacerse_el_pija $2:VM I
te_<hacer>_<el>_<pija> hacerse_el_pija $2:VM I
se_<hacer>_<el>_<pija> hacerse_el_pija $2:VM I
nos_<hacer>_<el>_<pija> hacerse_el_pija $2:VM I
os_<hacer>_<el>_<pija> hacerse_el_pija $2:VM I
hacerme_el_pija hacerse_el_pija $1:VM I
hacerte_el_pija hacerse_el_pija $1:VM I
hacernos_los_pijas hacerse_el_pija $1:VM I
haceros_los_pijas hacerse_el_pija $1:VM I
me_<haber>_<hacer>_<el>_<pistola> hacerse_el_pistola $2:VM I
te_<haber>_<hacer>_<el>_<pistola> hacerse_el_pistola $2:VM I
se_<haber>_<hacer>_<el>_<pistola> hacerse_el_pistola $2:VM I
nos_<haber>_<hacer>_<el>_<pistola> hacerse_el_pistola $2:VM I
os_<haber>_<hacer>_<el>_<pistola> hacerse_el_pistola $2:VM I
me_<hacer>_<el>_<pistola> hacerse_el_pistola $2:VM I
te_<hacer>_<el>_<pistola> hacerse_el_pistola $2:VM I
se_<hacer>_<el>_<pistola> hacerse_el_pistola $2:VM I
nos_<hacer>_<el>_<pistola> hacerse_el_pistola $2:VM I
os_<hacer>_<el>_<pistola> hacerse_el_pistola $2:VM I
hacerme_el_pistola hacerse_el_pistola $1:VM I
hacerte_el_pistola hacerse_el_pistola $1:VM I
hacernos_los_pistolas hacerse_el_pistola $1:VM I
haceros_los_pistolas hacerse_el_pistola $1:VM I
me_<haber>_<hacer>_<el>_<vivo> hacerse_el_vivo $2:VM I
te_<haber>_<hacer>_<el>_<vivo> hacerse_el_vivo $2:VM I
se_<haber>_<hacer>_<el>_<vivo> hacerse_el_vivo $2:VM I
nos_<haber>_<hacer>_<el>_<vivo> hacerse_el_vivo $2:VM I
